Wileen,Schroth,1948-09-16,1982,19075,id,police
Lindie,Bergman,1970-06-13,1983,12927,passport,police
Elyssa,Lymann,1940-09-05,1984,16780,id,police
Lyssa,Roumell,1969-01-24,1985,13482,id,town hall
Jenilee,Marisa,1940-08-30,1986,18778,passport,town hall
Marnia,Natalia,1978-11-01,1987,18385,passport,town hall
Fred,Chaing,1979-11-15,1988,19430,id,town hall
Lanna,Shirberg,1951-12-07,1989,11970,id,town hall
Estell,Tippets,1985-05-14,1990,14716,passport,police
Bobinette,Jorgan,1980-10-29,1991,11617,id,police
Eve,Raychel,1970-02-17,1992,15308,id,town hall
Jany,Liva,1947-05-06,1993,15655,id,police
Kaia,Nikaniki,1985-12-02,1994,18589,passport,town hall
Marylou,Podvin,1954-12-09,1995,18970,id,police
Nessie,Lumbard,1953-10-06,1996,15619,id,town hall
Letizia,Shanley,1972-06-19,1997,18859,id,town hall
Marjie,Waldron,1949-12-14,1998,11267,id,town hall
Bernie,Xerxes,1997-09-22,1999,14747,passport,police
